,text,id
2756,"['201010', 'mapofthesoulone', 'jhope:', 'it', 'got', 'pushed', 'back', 'switch', 'to', 'online', 'we', 'worried', 'prepared', 'alot', 'to', 'give', 'u', 'more', 'j', 'https://t', 'co/aby8j1vrsv']",3
2757,"['grabe', 'the', 'overwhelming', 'joy', 'that', 'im', 'feeling', 'tonight']",3
2758,"['my', 'heart', 'is', 'filled', 'with', 'so', 'much', 'joy', 'yet', 'so', 'heavy', 'with', 'sadness']",3
2759,"['send', 'your', 'card', 'today', 'to', 'help', 'make', 'sure', 'all', 'of', 'the', 'kids', 'in', 'the', 'hospital', 'feel', 'some', 'joy', 'on', 'halloween', 'this', 'year--plus', 'https://t', 'co/8lkjchtuj2']",3
2760,"['@themomatlaw', 'im', 'in', 'my', '40s', 'and', 'i', 'bought', 'a', 'swiffer', 'with', 'an', 'extendable', 'handle', 'and', 'the', 'joy', 'i', 'felt', 'is', 'something']",3
2761,"['[unlike', 'dynamite]', 'today', 'felt', 'like', 'a', 'concert', 'i', 'felt', 'so', 'happy', 'with', 'you', 'a', 'sunbae', 'once', 'said', 'once', 'you', 'feel', 'your', 'fans', 'https://t', 'co/pyc0rgla78']",3
2762,"['im', 'about', 'to', 'pass', 'tf', 'out', 'but', 'before', 'i', 'do', 'i', 'just', 'wanted', 'to', 'say', 'that', 'was', 'so', 'good', 'im', 'truly', 'in', 'awe', 'of', 'the', 'hard', 'work', 'https://t', 'co/zcmwtiphqa']",3
2763,"['the', 'joy', 'we', 'all', 'gunna', 'feel', 'when', 'miss', 'rona', 'is', 'gone', 'completely', 'and', 'bts', 'can', 'interact', 'with', 'us', 'again']",3
2764,"['@a_l_a_n__g', '@joy_flavell', 'better', 'with', 'age']",3
2765,"['@vampybitme', '@seereax', '@strigger93', '@strayed747', '@thehypebot', '@nitenull', '@mother_coconutz', '@starxaiyou', '@lasercorn', 'https://t', 'co/lz474szz5v']",3
2766,"['bts', 'proved', 'that', 'music', 'has', 'no', 'barriers', 'by', 'any', 'means', 'it', 'just', 'makes', 'me', 'fascinated', 'on', 'how', 'it', 'can', 'connect', 'us', 'all', 'sharing', 'https://t', 'co/z6ravpfjqw']",3
2767,"['comparison', 'will', 'steal', 'your', 'joy']",3
2768,"['happy', '10th', 'anniversary', 'mylittlepony', 'friendship', 'is', 'magic', 'thank', 'you', 'for', 'all', 'the', 'joy', 'lessons', 'learnt', 'along', 'the', 'https://t', 'co/1hr9ai6uze']",3
2769,"['driving', 'home', 'at', 'the', 'end', 'of', 'the', 'full', 'overnight', 'shift', 'with', 'the', 'sun', 'rising', 'knowing', 'i', 'had', 'to', 'get', 'up', 'in', 'three', 'hours', 'to', 'https://t', 'co/or6docwfax']",3
2770,"['i', 'love', 'you', 'army', 'and', 'bts', 'this', 'was', 'so', 'special', 'and', 'so', 'amazing', 'thank', 'everyone', 'and', 'bts', 'for', 'making', 'this', 'year', 'full', 'of', 'joy', 'https://t', 'co/dwhrh3wvdu']",3
2771,"['i', 'wish', 'everyone', 'could', 'feel', 'what', ""i've"", 'just', 'felt', 'over', 'the', 'past', '2', '5', 'hrs', 'the', 'full', 'gamut', 'of', 'emotions', 'but', 'especially', 'th', 'https://t', 'co/1yeqkcbnuc']",3
2772,"['i', 'downloaded', 'this', 'song', 'because', 'of', 'joy', 'and', 'i', 'like', 'her', 'version', 'more', 'than', 'the', 'original', 'singer', 'https://t', 'co/q6x0mbepye']",3
2773,"['this', 'is', 'so', 'beautiful', 'i', ""can't"", 'hold', 'back', 'my', 'tears']",3
2774,"['@joy_villa', 'clearly', 'she', 'has', 'picked', 'up', ""biden's"", 'expertise', 'on', 'plagiarism']",3
2775,"['@starfootball', '@ebrpfc', '@robbie9fowler', '@eastbengalfc', 'joy', 'east', 'bengal', 'fc']",3
2776,"['@oh_darlingheart', 'will', 'it', 'bring', 'you', 'joy', 'make', 'you', 'warm', 'then', 'of', 'course', 'you', 'should']",3
2777,"['i', 'have', 'no', 'greater', 'joy', 'than', 'to', 'hear', 'that', 'my', 'children', 'walk', 'in', 'truth', 'iii', 'john', '1:4', 'kjv', 'jesus', 'https://t', 'co/9qsnkez7mr']",3
2778,"['one', 'of', ""life's"", 'greatest', 'blessings', 'is', 'losing', 'your', 'self-focus', 'continually', 'beholding', 'the', 'beauty', 'awe', 'all', 'around', 'you', 'https://t', 'co/jdmf236vtp']",3
2779,"['@allcreaturestv', 'the', 'series', 'has', 'been', 'absolutely', 'wonderful', 'from', 'start', 'to', 'finish', 'a', 'real', 'joy', 'to', 'watch', 'every', 'week', 'on', 'tu', 'https://t', 'co/okhiz9wpuj']",3
2780,"['thank', 'you', 'bts', 'for', 'making', 'this', 'year', 'amazing', 'for', 'us', 'even', 'thou', 'we', 'all', 'are', 'going', 'through', 'a', 'hard', 'time', 'thank', 'you', 'for', 'giv', 'https://t', 'co/ivz55inml1']",3
2781,"['onome', 'is', 'doing', 'so', 'well', 'in', 'the', 'uk', 'and', 'im', 'super', 'happy', 'for', 'her', 'seeing', 'how', 'hard', 'she', 'works', 'this', 'gives', 'me', 'joy']",3
2782,"['@hwisjoy', 'hello', 'joy']",3
2783,"['thank', 'god', 'this', 'game', 'kickoffs', 'shortly', 'after', '11', 'am', 'i', 'need', 'the', 'remainder', 'of', 'the', 'day', 'to', 'either', 'exalt', 'in', 'the', 'joy', 'or', 't', 'https://t', 'co/ax5ofqfegt']",3
2784,"['jorisse', 'joy', '@jorisseee', ':&gt']",3
2785,"['oh', 'my', 'god', 'thank', 'you', 'so', 'so', 'much', '@bts_twt', 'for', 'the', 'amazing', 'mapofthesoulone_d1', 'i', 'know', 'we', 'all', 'cried', 'and', 'felt', 'so', 'much', 'https://t', 'co/7mtopfa2y9']",3
2786,"['@milikbarawan', 'arya', 'jagakarsa', 'reza', 'leander', 'happy', 'wedding', 'bara', 'and', 'claudia', 'wishing', 'joy', 'love', 'and', 'happiness', 'ahea', 'https://t', 'co/cwopz9tnkz']",3
2787,"['looking', 'at', 'the', 'world', 'through', 'your', 'eyes', 'is', 'a', 'gift', 'everyday', 'is', 'the', 'best', 'day', 'ever', 'everything', 'is', 'the', 'best', 'thing', 'ever', 'https://t', 'co/nwdahn80ss']",3
2788,"['@lj_believe', 'every', 'day', 'lydia', 'praying', 'every', 'day', 'please', 'lord', 'god', 'guide', 'the', ""dr's"", 'hands', 'and', 'hearts', 'give', 'our', 'lydia', 'h', 'https://t', 'co/t2unu2vkc8']",3
2789,"['just', 'let', 'gaming', 'bring', 'you', 'joy', 'instead', 'of', 'using', 'it', 'as', 'an', 'excuse', 'to', 'be', 'artificially', 'angry']",3
2790,"['@anarfea', 'i', 'really', 'was', 'obviously', 'there', 'was', 'joy', 'in', 'my', 'life', 'not', 'the', 'least', 'because', 'of', '@mottlemoth', 'but', 'there', 'was', 'also', 'https://t', 'co/iai6tsury2']",3
2791,"['dear', '@apple', 'nigerian', 'policemen', 'kill', 'young', 'people', 'for', 'owning', 'an', 'iphone', 'dear', '@mercedesbenz', 'nigerian', 'policemen', 'kill', 'https://t', 'co/4riwckehnf']",3
2792,"['i', 'love', 'them', 'with', 'all', 'my', 'heart', 'this', 'year', 'has', 'been', 'so', 'hard', 'but', 'bts', 'are', 'really', 'out', 'here', 'bringing', 'us', 'all', 'this', 'incredib', 'https://t', 'co/yngpf8hg9k']",3
2793,"['playing', 'super', 'mario', 'galaxy', 'on', 'switch', 'today', 'separate', 'joy', 'cons', 'with', 'wrist', 'straps', 'seem', 'to', 'be', 'the', 'way', 'forward', 'here']",3
2794,"['@photocard_app', 'joy', 'introduce', 'me', 'a', 'good', 'person', 'best', 'ost']",3
2795,"['@cherrytingi', 'cherrygiveaway', 'any', 'album', 'w/', 'joy', 'pc', 'po', 'sanaaa', 'tysm', 'for', 'this', 'ga', ':&gt', '@melooo_dye', '@bndtrsaaaaa', 'https://t', 'co/ylgqdw4wvz']",3
2796,"['@selfawaresoup', 'had', 'the', 'same', 'thoughts', 'a', 'while', 'ago', '(ouff', 'if', 'it', ""weren't"", 'for', 'this', 'hell', 'ride', 'of', 'a', 'pandemic', 'draining', 'ev', 'https://t', 'co/qa50k6xp23']",3
2797,"['my', 'everythings', 'im', 'glad', 'this', 'brought', 'them', 'joy']",3
2798,"['@ronstradamus1', 'oh', 'joy']",3
2799,"['@justplainzack', '@joy_villa', 'is', 'it', 'competition', 'if', 'theyre', 'already', 'on', 'the', 'ground']",3
2800,"['you', 'can', 'buy', 'it', 'here', 'https://t', 'co/l28fclgrpo', '100%', 'original', 'lucky', '3110', 'cellphone', 'tripod', 'camera', 'tripod', 'with', 'free', 'https://t', 'co/eyyrwkrbp8']",3
2801,"['@expelincels', '@sr_duncan', '@simonpopedk', '@avagracevip', '@shahjoffe', '@ninjasocialist', '@holdenheim1', '@shotgunrain5746', 'https://t', 'co/srqmvnr6fa']",3
2802,"['@brentalfloss', ""it's"", 'an', 'exclamation', 'of', 'joy', 'and', 'surprise', 'basically']",3
2803,"['i', ""can't"", 'agree', 'with', 'this', 'enough', 'the', 'discworld', 'books', 'are', 'pure', 'joy', 'and', 'have', 'brought', 'me', 'to', 'tears', 'through', 'laughter', 'so', 'https://t', 'co/0rhte4cuel']",3
2804,"['@arthurasseraf', 'omg', 'come', 'on', 'not', 'only', 'do', 'we', 'get', 'the', 'vicarious', 'joy', 'of', 'watching', 'you', 'eviscerate', 'a', 'stupid', 'show', 'we', 'also', 'https://t', 'co/mja4zbjgnz']",3
2805,"['this', 'concert', 'was', 'the', 'joy', 'that', 'i', 'was', 'needing', 'bts', 'saved', 'myself', 'from', 'my', 'dark', 'side', 'a', 'lot', 'of', 'times', 'and', 'i', 'will', 'never', 'n', 'https://t', 'co/oipaay2uwe']",3
2806,"['pain', 'and', 'joy', 'at', 'the', 'same', 'time', 'that', 'shit', 'isnt', 'cool']",3
2807,"['i', 'love', 'you', 'so', 'much', 'thank', 'you', 'for', 'the', 'joy', 'and', 'happiness', 'and', 'love', '@bts_twt', 'im', 'so', 'happy', 'and', 'proud', 'being', 'an', 'army']",3
2808,"['wow', ""i've"", 'never', 'experienced', 'anything', 'like', 'this', 'thanks', 'for', 'finding', 'me', 'during', 'the', 'pandemic', 'when', 'i', 'was', 'experiencing', 't', 'https://t', 'co/c803jzd0fj']",3
2809,"['joy', ""isn't"", 'something', 'we', 'go', 'look', 'for', 'outside', 'ourselves', ""it's"", 'a', 'constant', 'inner', 'state', 'of', 'our', 'being', 'that', 'we', 'awaken', 'when', 'https://t', 'co/ttw7lewjo3']",3
2810,"['are', 'men', 'simple', 'and', 'easy', 'to', 'please', 'because', 'they', 'actually', 'are', 'or', 'because', 'they', 'have', 'not', 'done', 'the', 'work', 'to', 'explore', 'w', 'https://t', 'co/ldk20zff94']",3
2811,"['that', 'was', 'equal', 'parts', 'pure', 'joy', 'and', 'heartbreak', 'mapofthesoulone']",3
2812,"['@amiblight', ""i'm"", 'so', 'sorry']",3
2813,"['i', 'know', 'how', 'frustrating', 'it', 'mustve', 'been', 'for', 'them', 'to', 'have', 'to', 'do', 'this', 'online', 'but', 'regardless', 'they', 'just', 'brought', 'so', 'much', 'https://t', 'co/mpltlxyljl']",3
2814,"['me', 'awake', 'for', '24', 'hours', 'in', 'a', 'daze', 'singing', 'seulrene', 'to', 'the', 'tune', 'of', 'amazing', 'grace', 'channeling', 'joy', 'singing', 'wendy']",3
2815,"['@corinne4hillary', '@hillaryclinton', 'i', 'went', 'to', 'her', 'tl', 'i', ""don't"", 'know', 'how', 'to', 'put', 'a', 'post', 'here', ""there's"", 'no', 'copy', 'link', 'lol', 'https://t', 'co/zz2ushqth3']",3
2816,"[""i'm"", 'crying', ""it's"", 'done', 'i', 'miss', 'u', '@bts_twt', ""y'all"", 'work', 'hard', 'thx', 'so', 'much', 'for', 'bringing', 'joy', 'to', 'my', 'life', 'mapofthesoulone']",3
2817,"['im', 'a', 'mess', 'right', 'now', 'that', 'was', 'a', 'big', 'roller', 'coaster', 'of', 'emotions', 'jimin', 'i', 'love', 'you', 'with', 'all', 'my', 'heart', 'i', 'really', 'sta', 'https://t', 'co/glmgm5w0qz']",3
2818,"['i', 'love', '@bts_twt', 'so', 'much', 'thank', 'you', 'for', 'bringing', 'so', 'much', 'joy', 'and', 'happiness', '@bts_twt', 'mapofthesoulone', 'https://t', 'co/czpmazn3kh']",3
2819,"['tears', 'of', 'joy']",3
2820,"['affinitweet', 'top', 'friends', 'byeloverrs', '17vibechecks', '_red4cted', '_joy_kill_', 'ppend0rm', 'rocococore', 'iwanthersob', 'https://t', 'co/22bbrpdw29']",3
2821,"['@justplainzack', '@joy_villa', 'looks', 'like', 'someone', 'stole', 'all', 'biden', 'yard', 'signs', 'or', 'then', 'again', 'never', 'handed', 'them', 'out', 'in', 'orde', 'https://t', 'co/l9t9tdkk9p']",3
2822,"['everyday', ""i'm"", 'glad', 'i', 'found', 'bts', 'they', 'are', 'a', 'source', 'of', 'everlasting', 'happiness', 'and', 'joy', 'i', 'love', 'them', 'with', 'my', 'everything']",3
2823,"['13000', 'researchers', 'globally', 'participated', 'in', '@cactusmhs', 'to', 'tell', 'us', 'about', 'joy', 'and', 'stress', 'triggers', 'in', 'their', 'lives', 'toda', 'https://t', 'co/ch8h2x5sll']",3
2824,"['@bts_twt', 'it', 'was', 'amazing', 'dont', 'be', 'sad', 'you', 'brought', 'us', 'wonderful', 'joy', 'we', 'loved', 'every', 'single', 'minute', 'i', 'jumped', 'ar', 'https://t', 'co/fohkibtkhu']",3
2825,"['@janebbakes', '@iamwandasykes', 'i', 'love', 'seeing', 'her', 'so', 'happy', 'she', 'gives', 'me', 'endless', 'joy']",3
2826,"['@only4larkin', 'awiee', ""it's"", 'ok', 'as', 'long', 'as', 'u', 'find', 'joy', 'in', 'learning', '&lt', '3', 'hahaha', 'grammar', ""isn't"", 'everything', 'namaaaan']",3
2827,"['why', 'is', 'there', 'so', 'much', 'joy', 'on', 'twitter', 'every', 'time', 'the', 'los', 'angeles', 'lakers', 'lose', 'a', 'playoff', 'game']",3
2828,"['real', 'joy', 'to', 'have', 'been', 'part', 'of', 'setting', 'up', 'this', 'pioneering', 'service', 'collaborative', 'effort', 'with', 'whole', 'uk', 'ph', 'community', 'b', 'https://t', 'co/lfotfoubnq']",3
2829,"['i', 'vanished', 'from', 'all', 'you', 'joy', 'i', 'am', 'the', 'disappearing', 'boy']",3
2830,"['my', 'heart', 'is', 'filled', 'with', 'so', 'much', 'joy', 'thankyoubts', '@bts_twt', 'mapofthesoulone_d1']",3
2831,"['@cecilyefua', 'a', 'fool', 'at', '40']",3
2832,"['i', 'love', '@bts_twt', 'and', 'the', 'beautiful', 'army', 'family', 'they', 'have', 'given', 'me', 'i', 'seriously', 'am', 'crying', 'rivers', 'of', 'joy']",3
2833,"['we', 'are', 'together', 'we', 'are', 'forever', 'we', 'are', 'not', 'seven', 'with', 'you']",3
2834,"['@joy_villa', 'well', 'too', 'bad', 'she', ""doesn't"", 'look', 'in', 'any', 'way', 'pretty', 'like', 'you', 'do', 'they', 'know', 'conservative', 'women', 'are', 'the', 'most', 'https://t', 'co/8jjqtqibgp']",3
2835,"['if', 'your', 'heart', 'is', 'full', 'of', 'light', 'do', 'not', 'fear', 'anything', ""haven't"", 'you', 'saw', 'in', 'this', 'world', 'that', 'only', 'light', 'that', 'can', 'travel', 'https://t', 'co/6lugyblm5a']",3
2836,"['6', 'disclosure', 'cannot', 'be', 'prevented', 'angels', 'will', 'live', 'infinitely', 'seers', 'will', 'see', 'and', 'fairies', 'are', 'very', 'real', 'so', 'wh', 'https://t', 'co/vhtmokhm0c']",3
2837,"['@jaye1crew', '@proudsocialist', '@crimsongash', 'looks', 'like', 'someone', 'believes', 'everything', 'joy', 'behar', 'says', 'chillax', 'jscribe', 'https://t', 'co/twt5xrbi2q']",3
2838,"['just', 'remembered', 'these', 'that', 'i', 'helped', 'kids', 'to', 'create', 'a', 'few', 'years', 'ago', 'just', 'to', 'brighten', 'up', 'their', 'school', 'and', 'bring', 'a', 'bi', 'https://t', 'co/vmembhqywv']",3
2839,"['a', 'cheerful', 'look', 'brings', 'joy', 'to', 'the', 'heart', 'and', 'good', 'news', 'gives', 'health', 'to', 'the', 'bones', 'proverbs', '15:30', 'https://t', 'co/2tztehbjlt']",3
2840,"['were', 'supporting', 'our', 'brilliant', 'colleagues', 'and', 'students', 'to', 'deliver', 'the', 'amazing', 'range', 'of', 'sessions', 'on', 'offer', 'today', 'via', 'https://t', 'co/l2xswzltiq']",3
2841,"['gumennik', 'is', 'such', 'a', 'joy', 'to', 'watch']",3
2842,"['*midday', 'break*', 'luke', '8:13', 'they', 'on', 'the', 'rock', 'are', 'they', 'which', 'when', 'they', 'hear', 'receive', 'the', 'word', 'with', 'joy', 'and', 'these', 'h', 'https://t', 'co/bhtetu0zca']",3
2843,"['oh', 'u', 'give', 'me', 'such', 'joy', '(a', 'childhood', 'i', 'never', 'had)']",3
2844,"['jin', 'said', 'that', 'during', 'dynamite', 'promotions', 'and', 'rehearsals', 'for', 'the', 'concert', 'he', 'didnt', 'feel', 'very', 'good', 'bout', 'it', 'but', 'seei', 'https://t', 'co/meowyxqhzz']",3
2845,"['small', 'play', 'she', 'don', 'dey', 'call', 'me', 'loser', 'sigh', 'these', 'white', 'kids', 'no', 'get', 'joy', 'lol']",3
2846,"['hobi', 'said', 'theyll', 'prepared', 'a', 'lot', 'to', 'give', 'us', 'some', 'joy']",3
2847,"['may', 'the', 'joy', 'that', 'you', 'have', 'spread', 'in', 'the', 'past', 'come', 'back', 'to', 'you', 'on', 'this', 'day', 'wishing', 'you', 'a', 'very', 'happy', 'birthday', 'yangyang', 'huu~~']",3
2848,"['watch:', 'marsha', 'blackburn', 'fact-checks', 'joy', 'behar', 'on', 'the', 'view', 'https://t', 'co/i6erbeskvq', 'via', '@breitbartnews']",3
2849,"['been', 'a', 'joy', 'having', 'this', 'sweet', 'family', 'here', '@becksbelden', 'https://t', 'co/owzucovwtw']",3
2850,"['@kimseokjingifs', 'thanks', 'for', 'sharing', 'your', 'joy', 'with', 'us']",3
2851,"['[10', '10', 'sale]', 'joy', 'sg2019', 'pob', 'keyring', '100php', 'first', 'to', 'reply', 'mine', 'gets', 'it', '2', 'days', 'reservation', 'https://t', 'co/kbt2llbd2z']",3
2852,"['beauty', 'is', 'whatever', 'gives', 'joy', 'edna', 'st', 'vincent', 'millay', 'nimblequotes']",3
2853,"['@brunuscutis', '@writegrlprobs', 'praying', 'for', 'someone', 'in', 'need', '(or', 'not)', 'is', 'not', 'a', 'burden', 'it', 'is', 'a', 'joy']",3
2854,"['my', 'blindness', 'dripping', 'primrose', 'my', 'fair', 'one', 'conveying', 'blindness', 'veiled', 'joy', 'alas', 'by', 'virtue', 'punished']",3
2855,"['scenes', 'like', 'this', 'still', 'amaze', 'me', 'as', 'i', 'remember', 'the', 'days', 'of', 'kabul', 'under', 'taliban', 'rule', 'when', 'the', 'roads', 'were', 'so', 'empty', 'an', 'https://t', 'co/omgwyqg4jq']",3
2856,"['@0zpln', 'he', 'smile']",3
2857,"[""i'm"", 'reading', 'finding', 'joy', 'by', 'adriana', 'herrera', 'https://t', 'co/ai3zd1ixhg']",3
2858,"['some', ""people's"", 'obsession', 'with', 'complexity', 'and', 'depth', 'has', 'clouded', 'their', 'ability', 'to', 'see', 'the', 'artistry', 'and', 'joy', 'in', 'the', 'simp', 'https://t', 'co/ehbezi3c2p']",3
2859,"['@131kingdom', 'joy', 'is', 'awake', 'already']",3
2860,"['@bts_twt', '@bighitent', 'i', ""don't"", 'know', 'if', 'i', 'can', 'properly', 'express', 'what', 'mapofthesoulone', 'meant', 'to', 'me', ""it's"", 'been', 'one', 'of', 'th', 'https://t', 'co/4qsser3hi9']",3
2861,"['@_yinse', '@got7official', '@aoeritans', '@aceheeseung15', '@joy_mates', 'done', 'https://t', 'co/uby85bqgot']",3
2862,"['it', 'is', 'the', 'supreme', 'art', 'of', 'the', 'teacher', 'to', 'awaken', 'joy', 'in', 'creative', 'expression', 'and', 'knowledge', '-', 'albert', 'einstein', 'math', 'https://t', 'co/8gamqrgoky']",3
2863,"['@_itamaraa', 'is', 'it', 'good', 'my', 'favorite', 'is', 'the', 'almond', 'joy']",3
2864,"['wishing', 'you', 'a', 'day', 'filled', 'with', 'happiness', 'and', 'a', 'year', 'filled', 'with', 'joy', 'happy', 'birthday', '@yash_dasgupta', 'hbdyashhd', 'https://t', 'co/t2mowyztvx']",3
2865,"['staying', 'them', 'was', 'honestly', 'the', 'best', 'thing', 'ever', 'they', 'have', 'brought', 'me', 'so', 'much', 'joy', 'and', 'comfort', 'in', 'the', 'time', 'that', 'i', 'have', 'https://t', 'co/ry6jmnwm7c']",3
2866,"['as', 'always', 'joy', 'reid', 'presents', 'insightful', 'work', ""i'm"", 'liking', 'the', 'indepth', 'information', 'from', 'this', 'podcast', 'looking', 'forward', 'https://t', 'co/nxwwrxpzpv']",3
2867,"['you', 'guys', 'have', 'helped', 'me', 'through', 'the', 'toughest', 'times', 'in', 'both', '2019', '2020', 'and', 'the', 'community', 'you', 'built', 'brings', 'me', 'joy', 'ea', 'https://t', 'co/10vqpueufh']",3
2868,"['i', 'disabled', 'my', 'auto', 'correct', 'life', 'is', 'so', 'much', 'better', 'oh', 'wait', 'cheeto', 'is', 'still', 'in', 'the', 'wh', 'damn', 'i', 'was', 'having', 'a', 'mome', 'https://t', 'co/mp5etjm4oy']",3
2869,"['feeling:', 'fucking', 'ugly', 'mood:', 'depressed', 'thoughts:', 'ded', 'emotions', ':', 'numb', 'joy']",3
2870,"['@joy_villa', 'can', 'you', 'imagine', 'the', 'paper', 'cuts']",3
2871,"['@dublin_damo', ""i'm"", 'sure', 'they', 'would', 'love', 'a', 'holiday', 'or', 'for', 'someone', 'to', 'do', 'their', 'hair', 'my', 'dad', 'lives', 'in', 'the', 'us', ""haven't"", 'se', 'https://t', 'co/qekrcavti4']",3
2872,"['@bethgkennedy', 'this', ""it's"", 'exactly', 'how', 'we', 'feel', ""there's"", 'definitely', 'joy', 'in', 'figuring', 'your', 'own', 'life', 'and', 'what', 'you', 'want', 'https://t', 'co/fnsjx2qiv5']",3
2873,"['@indigophoenix5', 'you', 'have', 'children', 'of', 'an', 'alternative', 'species', 'and', 'im', 'glad', 'to', 'hear', 'it', 'i', 'hope', 'they', 'bring', 'you', 'joy']",3
2874,"['@luvksaz', 'and', 'i', 'decided', 'to', 'stan', 'ice', 'instead', 'but', 'boom', 'taufangst', 'fanarts', 'everywhere', 'and', 'thus', 'i', 'find', 'joy', 'at', 'torturing', 't', 'https://t', 'co/iukshfuifc']",3
2875,"['@aonghusmcanally', 'i', 'loved', 'watching', 'it', 'and', 'then', 'i', 'got', 'to', 'go', 'on', 'it', 'when', 'i', 'was', '6', 'the', 'joy']",3
2876,"['@meanderingemu', '10000%', 'correct', 'its', 'shameful', 'and', '*ridiculous*', 'to', 'deny', 'what', 'everyone', 'knows', 'is', 'true', 'trs', 'tr*mp']",3
2877,"['rich', 'rising', 'lovelies', 'i', 'hope', 'you', 'find', 'joy', 'in', 'the', 'smallest', 'things', 'today', 'i', 'hope', 'your', 'day', 'is', 'full', 'of', 'smiles', 'laughte', 'https://t', 'co/fr9a6yw6tz']",3
2878,"['@ericanlewedim', 'i', ""can't"", 'reply', 'every', 'hurtful', 'comment', 'i', 'saw', 'here', 'bt', 'note', 'dis', 'd', 'fact', 'dat', ""she's"", 'calm', 'n', ""doesn't"", 'speak', 'ou', 'https://t', 'co/ownvfqtg2v']",3
2879,"['@uklungcancer', '@emmavincent_uhl', '@btog', '@uclh', '@rcp_nlca', '@uniofleicester', '@lcnuk', '@roy_castle_lung', '@cruk_policy', 'totally', 'd', 'https://t', 'co/drdq4j0zif']",3
2880,"['imagine', 'not', 'enjoying', 'the', 'concert', 'bc', ""you're"", 'busy', 'ruining', ""other's"", 'joy', 'by', 'reporting', 'streams']",3
2881,"['@photocard_app', 'i', 'nominate', 'joy', 'from', 'red', 'velvet', 'ost_', '@rvsmtown']",3
2882,"['@joy_villa', 'omg', 'dems', 'dont', 'seem', 'to', 'have', 'any', 'original', 'ideas', 'truly', 'the', 'party', 'plagiarism']",3
2883,"['biggest', 'disappointment', 'of', 'the', 'end', 'of', 'the', 'yankees', 'season', 'is', 'no', 'more', 'cub', 'reporter', 'pennys2cents', '@bryanhoch', 'stay', 'sa', 'https://t', 'co/oyapsdepdq']",3
2884,"['@violet_isak', 'good', 'morning', 'dear', 'anggie', 'have', 'a', 'nice', 'saturday', 'with', 'joy', 'take', 'care']",3
2885,"['@taehunnies', 'thank', 'you', 'so', 'much', 'for', 'doing', 'this', 'for', 'army', 'who', 'couldnt', 'afford', 'this', 'concert', 'tonight', 'it', 'brought', 'loads', 'of', 'https://t', 'co/9i6phlpuoj']",3
2886,"['@showamateur', 'joy', 'division', 'and', 'giant', 'produce:', 'a', 'match', 'made', 'in', 'heaven']",3
2887,"['lmts', 'official', 'bromide', 'poster-diary', 'set', 'joy', 'sg', '2018', 'boleh', 'nego', 'good', 'condition', 'details', 'dm', '@nasoyoungie', 'https://t', 'co/futc9huobj']",3
2888,"['@kamimagic', 'be', 'strong', 'kami', 'maybe', 'when', 'biden', 'gets', 'in', 'you', 'will', 'find', 'some', 'joy', 'in', 'your', 'life', 'all', 'the', 'best']",3
2889,"['i', 'agree', ""don't"", 'find', 'joy', 'in', 'bad', 'situations', 'faith', 'teaches', 'us', 'to', 'take', 'the', 'higher', 'road', 'less', 'travelled', 'by', 'some', 'https://t', 'co/svwbq1g7xc']",3
2890,"['joys', 'variety', 'show', 'appearances', 'in', '2020', 'https://t', 'co/9towybq4ao']",3
2891,"['@hwisjoy', 'hi', 'joy']",3
2892,"['@stanbicibtc', 'is', 'giving', 'me', 'joy', 'right', 'now', 'out', 'of', 'nowhere', 'i', 'received', 'airtime', 'of', '1000', 'courtesy', 'of', 'stanbic', 'ibtc', ""i'v"", 'https://t', 'co/7whklp3jrb']",3
2893,"['joy', '-', 'knives', 'out', 'https://t', 'co/kfwn7ytapm']",3
2894,"['thank', 'you', '@bts_twt', 'for', 'being', 'our', 'light', 'in', 'these', 'times', 'for', 'workin', 'hard', 'to', 'go', 'forward', 'even', 'when', 'you', ""don't"", 'feel', 'like', 'https://t', 'co/pzlg1sfrmq']",3
2895,"['@opoloteg', '@kagutamuseveni', 'keep', 'it', 'up', 'comrade']",3
2896,"['@nand_bo', 'these', 'look', 'so', 'good', 'will', 'try', 'them', 'asap', '(looking', 'forward', 'to', 'desserts', 'is', 'one', 'joy', 'these', 'days', ')']",3
2897,"['@mjs_dc', 'this', 'string', 'has', 'brought', 'me', 'so', 'much', 'joy', 'thank', 'you']",3
2898,"['jesus', 'is', 'the', 'answer', 'to', 'my', 'longing', 'he', 'called', 'me', 'sustains', 'me', 'and', 'brings', 'me', 'closer', 'to', 'him', 'my', 'true', 'joy', 'in', 'life', 'sr', 'https://t', 'co/dmyowb8z9t']",3
2899,"['you', 'know', ""we'll"", 'always', 'be', 'together', 'even', 'through', 'hardship', 'sorrow', 'joy', 'and', 'happiness', 'right', 'i', 'hope', 'we', 'can', 'stay', 'tog', 'https://t', 'co/ukrhqexjob']",3
2900,"[""they're"", 'my', 'joy', 'and', 'pride']",3
2901,"['@sr_duncan', '@simonpopedk', '@shahjoffe', '@ninjasocialist', '@avagracevip', '@holdenheim1', '@shotgunrain5746', '@natsprat3', '@genintact', 'https://t', 'co/wu6ev37l4p']",3
2902,"['not', 'the', 'way', 'they', 'got', 'me', 'screaming', 'in', 'excitement', 'and', 'joy', 'and', 'crying', 'in', 'tears', 'minutes', 'later', 'i', 'love', 'you', 'so', 'much', 'https://t', 'co/squcp30mla']",3
2903,"['joy', 'must', 'be', 'cultivated']",3
