,text,id
1296,"['tom', 'brady', 'was', 'not', 'happy', 'with', 'his', 'offensive', 'line', 'and', 'he', 'screamed', 'at', 'them', 'for', 'it', 'https://t', 'co/67m9vpudj7', 'via', '@yahoosports']",1
1297,"['@badgalkiki420', 'happy', 'birthday', 'https://t', 'co/9dbfvpyo7f']",1
1298,"['so', 'happy', 'birthday', 'motherfucker', 'theres', 'still', 'shooters', 'out', 'here', 'that', 'would', 'hypothetically', 'shoot', 'you', 'if', 'time', 'machines', 'were', 'real']",1
1299,"['@magnoliawesome', 'happy', 'birthday', 'mag']",1
1300,"['happy', 'birthday', 'uri', 'yangyang', 'the', 'cute', 'maknae', 'i', 'hope', 'you', 'are', 'always', 'happy', 'i', 'always', 'love', 'and', 'support', 'you', 'https://t', 'co/pbtapd2qet']",1
1301,"['happy', 'bread', 'boy', 'https://t', 'co/sygobt0cvp']",1
1302,"['happy', 'heavenly', 'birthday', 'champ', 'liecheatsteal', 'https://t', 'co/bb7rsiuk2y']",1
1303,"['@atulmoria909901', 'happy', 'birthday']",1
1304,"['john', 'winston', 'lennon', '9', 'oct', '1940', '8', 'dec', '1980', 'happy', '80th', 'https://t', 'co/ulkypq1h3w']",1
1305,"['so', 'many', 'reaction', 'videos', 'uploaded', 'already', 'my', 'heart', 'is', 'happy', '@sb19official', 'sb19hshmv', 'https://t', 'co/oqoj2xu88t']",1
1306,"['@bsw5020', 'happy', 'birthday']",1
1307,"['@emercoleman', 'hope', 'you', 'three', 'will', 'be', 'happy', 'living', 'in', 'portugal', 'emer']",1
1308,"['@tweetbeatiom', 'my', 'pleasure', 'if', 'it', 'prevents', 'one', 'person', 'from', 'being', 'scammed', 'out', 'of', 'their', 'hard', 'earned', 'cash', 'then', ""i'm"", 'happy']",1
1309,"['@aj_2273', 'good', 'morning', 'aj', 'happy', 'friday']",1
1310,"['happy', 'birthday', 'to', 'one', 'of', 'my', 'bestest', 'and', 'closest', 'moots', 'enjoy', 'our', 'day', 'and', 'may', 'all', 'your', 'wishes', 'come', 'true', 'i', 'hope', 'one', 'https://t', 'co/4wjvmx6rlq']",1
1311,"['happy', 'birthday', 'yangyang', 'our', 'cute', 'and', 'cool', 'boy', 'stay', 'safe', 'and', 'enjoy', 'your', 'day', 'okay', 'we', 'u', 'ourliuyangyangday', 'https://t', 'co/r3xslb50q9']",1
1312,"['happy', 'birthday', 'john', 'la', 'johnlennon', 'nutopia', 'https://t', 'co/6lggspdbof']",1
1313,"['happy', '5m', '@brentymanalo', 'and', 'happy', '2m', 'ate', '@ishyahgirl']",1
1314,"['@artofhizzie', 'seeing', 'gay', 'couples', 'in', 'public', 'makes', 'me', 'so', 'happy']",1
1315,"['happy', '7y', '1m', 'babe', 'and', 'more', 'to', 'come', 'i', 'love', 'you', 'so', 'so', 'much', '@lynseyxo_']",1
1316,"['everycallerwins', 'ecrturns24', 'happy', '24th', 'birthday', 'guys', 'iv', 'been', 'listening', 'the', 'whole', 'day', 'wooof', 'wooof', 'https://t', 'co/oxmoxg8udo']",1
1317,"['@bigghungryphill', '@daebakowl', 'as', 'someone', 'who', 'used', 'to', 'know', 'lauren', 'quite', 'well', 'i', 'said', 'this', 'at', 'the', 'beginning', 'of', 'the', 'ye', 'https://t', 'co/mr3sqi6tyh']",1
1318,"['han', 'surprised', 'me', 'with', 'mask', 'of', 'magnaminty', 'and', 'im', 'so', 'happy', 'this', 'face', 'mask', 'is', 'back', 'in', 'my', 'life']",1
1319,"['awww', 'zara', 'this', 'made', 'me', 'cry', 'i', 'remember', 'grandma', 'used', 'to', 'say', 'she', 'wants', 'to', 'go', 'first', 'cause', 'she', 'couldnt', 'handle', 'being', 'al', 'https://t', 'co/aw9h0rnx76']",1
1320,"['pretty', 'since', 'pre-debut', 'happy', 'birthday', 'to', 'our', 'suzy', '20201010__', 'happysuzyday', 'firstlovesuzy', 'https://t', 'co/bzigoknx3d']",1
1321,"['happy', 'birthday', 'to', 'you', 'my', 'sweetheart', '@ziziphoh_m', 'as', 'you', 'grow', 'a', 'year', 'older', 'i', 'pray', 'you', 'receive', 'all', 'of', 'your', 'heart', 'desi', 'https://t', 'co/fvqnzontrp']",1
1322,"['i', 'know', 'as', 'much', 'as', 'i', 'want', 'to', 'say', 'this', 'is', 'a', 'happy', 'reunion', 'the', 'reality', 'is', 'far', 'from', 'it', 'things', 'are', 'going', 't', 'https://t', 'co/tioe6n08le']",1
1323,"['@landiscomm', '@david_landis', 'happy', 'birthday', '@david_landis', 'best', 'wishes', 'from', 'mexico', 'https://t', 'co/zhycv8gw7u']",1
1324,"['@drgiamarson', 'thank', 'you', '@drgiamarson', 'i', 'needed', 'that', 'encouragement', 'very', 'much', 'appreciated', 'happy', 'friday', 'to', 'you', 'too', 'keep', 'shining', 'your', 'light']",1
1325,"['@aguarachi', 'great', 'alexa', 'in', 'chile', 'all', 'happy', 'for', 'you', 'all', 'in', 'now', 'congratulations']",1
1326,"['happy', '80th', 'to', 'the', 'legend', 'think', 'what', 'he', 'would', 'have', 'done', 'with', 'an', 'extra', '40', 'years', 'image', 'by', 'bob', 'gruen', 'https://t', 'co/od2durkemx']",1
1327,"['@hey_arenee', 'happy', 'birthday', 'my', 'loveeeeee', 'i', 'hope', 'today', 'is', 'amazing', 'for', 'you']",1
1328,"['happy', '49th', 'b-day', 'to', 'soccer', 'player', 'andy', 'cole']",1
1329,"['so', 'happy', 'for', 'you', 'you', 'claimed', 'it', 'now', 'its', 'yours', 'https://t', 'co/ib5f78ef87']",1
1330,"['@scotshaw', 'happy', 'birthday', 'chief', 'enjoy']",1
1331,"['psychology:', 'when', 'she', 'is', 'happy', 'she', 'cant', 'stop', 'talking', 'when', 'she', 'is', 'sad', 'she', ""doesn't"", 'say', 'a', 'word']",1
1332,"['happy', 'gday', 'my', 'boy', '@demarco_dg', 'https://t', 'co/3na3b0brgs']",1
1333,"['another', 'salford', 'great', 'happy', 'birthday', 'https://t', 'co/ue8c0w4ydd']",1
1334,"['happy', 'birthday', 'suzy', 'happysuzyday', '20201010__', 'https://t', 'co/hb6qt1qvcb']",1
1335,"['@callowaylangfrd', 'happy', 'birthday']",1
1336,"['@lailadimyati', 'mbaa', '@lailadimyati', 'wish', 'you', 'all', 'the', 'best', 'keep', 'healthy', 'and', 'happy', 'https://t', 'co/isqtuofwqh']",1
1337,"['@emrazz', 'wishing', 'you', 'a', 'gentle', 'birthday', '(because', 'i', 'know', 'this', 'year', 'in', 'this', 'cluster', 'fuck', 'of', 'a', 'year', 'happy', 'may', 'not', 'nec', 'https://t', 'co/upksvr1sdt']",1
1338,"['happy', 'happy', 'birthday', '@hewittandi', 'https://t', 'co/9qbu4cvbli']",1
1339,"['@jeiladizon', 'happy', 'birthday', 'sexy', 'love']",1
1340,"[""i'm"", 'so', 'lucky', 'to', 'have', '3', 'persons', 'that', 'always', 'there', 'for', 'me', 'thank', 'you', 'for', 'always', 'making', 'me', 'happy']",1
1341,"['the', 'last', 'time', 'a', 'match', 'between', 'seoul', 'and', 'shanghai', 'ended', 'this', 'late', 'seoul', 'entered', 'the', 'may', 'melee', 'final', 'as', 'the', 'worst', 'se', 'https://t', 'co/zwek998nbe']",1
1342,"['happy', 'birthday', 'baby', 'yangyang', 'i', 'hope', 'your', 'special', 'day', 'will', 'bring', 'you', 'lots', 'of', 'happiness', 'fighting', 'for', 'nct', '2020', 't', 'https://t', 'co/gpvst2dgez']",1
1343,"['happy', 'birthday', '@bellahadid', 'we', 'love', 'you', 'bbg', 'https://t', 'co/gssjawrovw']",1
1344,"['@thefrugalbanker', 'happy', 'to', 'help', 'https://t', 'co/sbaxlvkqaw']",1
1345,"['@standingeggies', '@k_flicker', 'thank', 'uthis', 'is', 'my', 'fave', '__', 'k_debut', 'very', 'soon', 'happy_k_day', 'always']",1
1346,"['@phoeebb', 'thank', 'you', 'sweet', 'phoebe', 'happy', 'thanksgiving', 'weekend', 'stay', 'well']",1
1347,"['happy', 'friday', 'it', 'costs', '$0', 'to', 'rt', 'or', 'like', 'show', 'your', 'support', 'lets', 'get', 'some', 'sales', 'reply', 'share', 'your', 'art', 'below', 'https://t', 'co/5lz7qbxgci']",1
1348,"['@gamaliel', 'happy', 'birthday', 'gamaliel']",1
1349,"['@shubham64325218', 'thank', 'you', 'my', 'cute', 'homie', '&lt', '3', 'my', 'soul', 'will', 'be', 'happy', 'if', 'u', 'will', 'get', 'a', 'gene', 'wr', 'haha', 'you', 'are', 'so', 'gud', 'keep', 'up', ""goin'""]",1
1350,"['@kckoby', '@phynofino', 'happy', 'birthday']",1
1351,"['happy', 'bday', '@chrispyyy69', 'never', 'change', 'fam', 'https://t', 'co/zs5odlbffn']",1
1352,"['happy', 'birthday', 'to', 'ms', 'sammy', 'https://t', 'co/seudtkpbay']",1
1353,"['@krhianydd', 'this', 'makes', 'me', 'so', 'happy']",1
1354,"['@bolonio', '@getupleveled', 'congrats', 'adrian', 'if', 'you', 'have', 'any', 'accessible', 'material', 'from', 'that', 'session', 'such', 'as', 'a', 'captioned', 'r', 'https://t', 'co/bb8hrfut9c']",1
1355,"['me', 'coming', 'home', 'after', '@jjsgrill', 'happy', 'hour', 'and', 'my', 'wife', 'asks', 'how', 'many', 'beers', 'ive', 'drank', 'https://t', 'co/vx1wxbrkj2']",1
1356,"['happy', 'leif', 'erickson', 'day', 'everyone', 'hinga', 'dinga', 'durgen', 'hingadingadurgen', 'https://t', 'co/s9wmjyt7ga']",1
1357,"['90', 'points', 'started', '1', 'hour', 'late', 'happy', 'with', 'our', 'performance']",1
1358,"['@bangtanross7', 'yeah', 'me', 'too', 'had', 'frozen', 'feet', 'but', 'was', 'super', 'happy']",1
1359,"['happy', 'anniversary', 'https://t', 'co/ruywxubc9j']",1
1360,"['@abeer_alhawash', 'happy', 'birthday', 'abeer', 'enjoy', 'your', 'day']",1
1361,"['@smlaser', 'happy', 'birthday']",1
1362,"['gin-chan', 'happy', 'birthday', 'i', 'miss', 'gintama']",1
1363,"['@dollyglasses', 'i', 'am', 'quite', 'happy', 'being', 'single', 'although', 'i', 'miss', 'roy', 'but', 'that', 'is', 'only', 'to', 'be', 'expected']",1
1364,"['@cube_ptg', 'he', 'said', 'happy', 'anniversary', ""here's"", 'a', 'thirst', 'trap', 'happy4everwithpentagon', '__4', '@cube_ptg']",1
1365,"['out', 'there', 'who', 'genuinely', 'want', 'to', 'make', 'you', 'feel', 'better', 'and', 'happy', 'and', 'sometimes', 'you', 'need', 'to', 'just', 'push', 'yourself', 'out', 'of', 'https://t', 'co/48ljt4vmhp']",1
1366,"['happy', 'noya', 'day', '&lt', '3333']",1
1367,"['happy', 'birthday', 'my', 'babie', 'ourliuyangyangday', '1010', '10__', 'https://t', 'co/ojn9ey1ty3']",1
1368,"['@cube_ptg', 'changgu', 'i', 'love', 'u', 'happy', 'anniv', 'happy4everwithpentagon', '__4', '@cube_ptg']",1
1369,"['@wizardscash', '@mryamini', '@joellen12784676', 'good', 'luck', 'and', 'happy', 'weekend', 'https://t', 'co/xm6alw25zi']",1
1370,"['@razinsenpai', 'happy', 'birthdayyyy', 'in', 'advanced', 'bro']",1
1371,"['@entrooo', 'hi', 'alex', ""thanks'"", 'for', 'getting', 'in', 'touch', 'we', 'do', 'apologize', 'for', 'the', 'delayed', 'reply', 'and', ""we're"", 'sorry', 'to', 'hear', ""you're"", 'https://t', 'co/j1pes4ebk8']",1
1372,"['never', 'been', 'so', 'happy', 'https://t', 'co/pb4mqavi8o']",1
1373,"['henlo', 'peoples', 'happy', 'friday', 'ill', 'be', 'streaming', 'tonight', 'around', '10', 'pm', 'est', 'possibly', 'playing', 'some', 'gta', 'hope', 'to', 'see', 'https://t', 'co/6eur6uyzy6']",1
1374,"['happy', 'birthday', 'to', 'our', 'guardian', 'deity', 'heres', 'a', 'scene', 'redraw', 'from', 'the', 'first', 'ep', 'in', 'celebration', 'of', 'noya', 'day', 'https://t', 'co/8ebbjcnkp0']",1
1375,"['happy', 'birthday', 'yangyang', 'my', 'cutie', 'your', 'smile', 'brightens', 'up', 'my', 'day', 'and', 'youre', 'so', 'down', 'to', 'earth', 'when', 'you', 'tell', 'stori', 'https://t', 'co/4mwasditaq']",1
1376,"['seeing', 'this', 'tweet', 'makes', 'me', 'happy', 'https://t', 'co/wlxauoaajh']",1
1377,"['happy', 'birthday', 'john', 'https://t', 'co/jl0kjossy6']",1
1378,"['@koalainchicago', 'happy', 'birthday', 'you', 'sexy', 'fucking', 'beast']",1
1379,"['have', 'you', 'ever', 'been', 'so', 'broke', 'but', 'god', 'gave', 'you', 'a', 'way', 'happy', 'independence', 'day', 'to', 'you', 'all']",1
1380,"['nivinbdaytrendonoct10', 'happy', 'birthday', 'to', 'you', 'achayaa', 'https://t', 'co/yrmasqmhma']",1
1381,"['me', 'and', 'my', 'ex', 'still', 'be', 'together', 'ion', 'know', 'why', 'he', 'actin', 'so', 'happy', 'in', 'his', 'relationship']",1
1382,"['during', 'hard', 'times', 'remember', 'and', 'turn', 'to', 'allah', 'during', 'happy', 'times', 'remember', 'to', 'thank', 'allah']",1
1383,"['yes', 'its', 'painful', 'not', 'to', 'have', 'a', 'happy', 'ending', 'but', ""isn't"", 'it', 'nice', 'to', 'know', 'that', 'you', 'have', 'known', 'love', '@sb19official', 'sb19', 'sb19hshmv']",1
1384,"['@upperdeckhockey', '@upperdecksports', '@upperdeckassist', 'im', 'really', 'upset', 'that', 'you', 'guys', 'always', 'give', 'me', 'stuff', 'that', 'makes', 'm', 'https://t', 'co/qlz06hextk']",1
1385,"['@muhzzilli', 'happy', 'birthday', 'homie', '@yankees', 'give', 'my', 'man', 'a', 'gift', '@thejudge44', 'he', 'deserves', '2', 'jacks', 'but', '1', 'will', 'do']",1
1386,"['you', 'are', 'very', 'special', 'to', 'me', 'and', 'i', 'want', 'you', 'to', 'stay', 'happy', 'all', 'your', 'life', 'may', 'you', 'be', 'blessed', 'and', 'have', 'a', 'wonderful', 'jou', 'https://t', 'co/8uq9trq7vh']",1
1387,"['them', 'toy', 'story', 'songs', 'hit', 'me', 'the', 'hardest', 'they', 'give', 'me', 'nostalgia', 'like', 'no', 'other']",1
1388,"['@meanmolly', 'happy', 'friday']",1
1389,"['@actuallyaviva', 'congratulations', 'happy', 'birthday']",1
1390,"['i', ""don't"", 'want', 'to', 'think', 'about', 'the', 'enlistment', 'for', 'now', ""i'm"", 'trying', 'my', 'best', 'to', 'be', 'positive', 'and', 'happy', 'these', 'days', 'despite', 'https://t', 'co/bjysdzbkk4']",1
1391,"['@axstrrz', 'happy', 'b-day']",1
1392,"['@kiwixsof', 'happy', 'to', 'know', 'thisss', 'everything', 'okayy', 'for', 'me', 'too']",1
1393,"['@gkittle46', 'happy', 'birthday', 'stay', 'healthy', 'have', 'a', 'good', 'one']",1
1394,"['viva', 'la', 'raza', 'today', 'eddie', 'guerrero', 'becomes', '53', 'he', 'is', 'not', 'with', 'us', 'alive', 'but', 'when', 'he', 'was', 'in', 'the', 'attitude', 'era', 'of', 't', 'https://t', 'co/zjfh4y7dci']",1
1395,"['happy', 'birthday', 'to', 'my', 'lover', 'yangyang', 'i', 'hope', 'you', 'shine', 'today', 'and', 'get', 'lots', 'of', 'love', 'you', 'deserve', 'it', 'babe', 'i', 'love', 'y', 'https://t', 'co/qp4hxtvd7y']",1
1396,"['u', 'are', 'worth', 'it', 'u', 'are', 'enough', ""i'm"", 'really', 'happy', 'u', 'existed', ""i'm"", 'so', 'proud', 'of', 'u', 'for', 'trying', 'ur', 'best', 'u', 'are', 'beautiful']",1
1397,"['happy', '4th', 'anniversary', 'pentagon', 'this', 'is', 'my', 'first', 'time', 'celebrating', 'your', 'anniv', 'as', 'a', 'universe', 'and', ""i'm"", 'happy', 'that', 'i', 'f', 'https://t', 'co/rzpntq2jmk']",1
1398,"['i', 'am', 'in', 'excruciating', 'pain', 'happy', 'halloween']",1
1399,"['the', 'opportunity', 'for', 'a', 'few', 'unexpected', 'gifts', 'from', 'the', 'b', 'it', 'was', 'beyond', 'my', 'expectation', 'that', 'im', 'glad', 'to', 'see', 'https://t', 'co/ogqb9fv8bu']",1
1400,"['@divinecollinsjd', 'happy', 'birthday', 'girly']",1
1401,"['thank', 'the', 'rave', 'gods', 'for', 'kayzo', '&lt', '3', 'so', 'happy', 'to', 'have', 'my', 'doghouse', 'fam']",1
1402,"[""i'm"", 'thinking', 'out', 'loud', 'maybe', 'we', 'found', 'love', 'right', 'where', 'we', 'are', 'happy', 'birthday', 'to', 'my', 'little', 'baby', 'yangya', 'https://t', 'co/bn57tiv7pk']",1
1403,"['[]', 'a', 'happy', 'friday', 'together', 'with', 'deobi', 'have', 'you', 'watched', 'the', 'day', 'by', 'day', 'cooler', 'the', ""boyz's"", 'stage', 'the', 'boyz', '(is', 'the)', 'https://t', 'co/0t2hcmyynf']",1
1404,"['@n_kell_kamikaze', 'is', 'this', 'to', 'do', 'with', 'the', 'royce', 'and', 'nick', 'pic', 'by', 'any', 'chance', 'and', 'people', 'still', 'crying', 'over', 'it', 'they', 'shou', 'https://t', 'co/ce4tg5x5wz']",1
1405,"['@jennyre34430654', 'happy', 'friday', 'sexy']",1
1406,"['happy', 'birthday', 'old', 'man', '@imbitt']",1
1407,"['@thoresque', 'i', 'just', 'finished', 'it', 'it', 'was', 'sooo', 'hot', 'wtf', 'the', 'ending', 'made', 'my', 'heart', 'ache', 'but', 'thats', 'just', 'how', 'it', 'be', 'https://t', 'co/4o46p5enit']",1
1408,"['happy', 'birthday', '@sweetchrysss']",1
1409,"['@xhaomp', 'so', 'happy', 'for', 'hear', 'that']",1
1410,"['today', 'its', 'also', 'murasakibara', 'birthday', 'he', 'is', 'giant', 'but', 'so', 'cute', 'happy', 'birthday', 'https://t', 'co/vmuuaat0e9']",1
1411,"['press', 'interviews', 'make', 'me', 'so', 'happy', 'so', 'so', 'happy']",1
1412,"['happy', 'd-day', '@bts_twt', 'seeyah']",1
1413,"['happy', 'beeday', 'to', 'our', 'friends', 'at', 'playtonic', 'stay', 'tuned', 'for', 'some', 'exciting', 'yooka-laylee', 'content', 'in', 'mighty', 'fight', 'ver', 'https://t', 'co/u9emtodjnh']",1
1414,"['@mcmainchr', 'i-i', 'just', 'feel', 'l-like', 'if', 'i', 'w-was', 'gone', 'everyone', 'w-would', 'be', 'happy', 'i', 'r-ruin', 'everything']",1
1415,"['@dump_grizzzyyyy', 'me', 'is', 'so', 'happy', 'for', 'you', 'cheer', 'up', 'bb']",1
1416,"['@hobi_feb18', ""i'm"", 'in', 'love', 'are', 'u', 'happy', 'im', 'watching', 'this', 'video', 'in', 'a', 'loop', 'for', 'over', '30', 'minutes']",1
1417,"['happy', 'birthday', 'yangyang~', '&lt', '333', ""you're"", 'old', 'now', 'xd', 'stay', 'jolly', 'and', 'cute', 'love', 'you~']",1
1418,"['covid', 'test', 'negative', 'early', 'finish', 'from', 'work', 'and', 'on', 'route', 'for', 'the', 'pineapple', 'md', 'happy', 'birthday', 'troops']",1
1419,"['@poemdove', 'happy', 'birthday']",1
1420,"['@yangnyag', 'happy', 'birthday', ':3']",1
1421,"['@freckledraws', '--', 'explaining', 'a', 'novel', 'issue', 'in', 'an', 'article', 'rather', 'than', 'making', 'my', 'own', 'world', 'and', 'characters', ""it's"", 'a', 'ver', 'https://t', 'co/t7v9qupm5x']",1
1422,"['@georgeharrison', '@johnlennon', 'happy', 'birthday', 'john', 'i', 'miss', 'him']",1
1423,"['pretty', 'cool', 'to', 'work', 'for', 'a', 'company', 'that', 'is', 'recognized', 'with', 'its', 'own', 'holiday', 'in', 'the', 'united', 'states', 'happy', 'ericsson', 'day', 'https://t', 'co/afex1aq5z8']",1
1424,"[""let's"", 'start', 'the', 'day', 'with', 'a', 'happy', 'song', 'vote', 'for', 'bidenharris2020', 'https://t', 'co/f55skpokxd']",1
1425,"['invite', 'your', 'heart', 'to', 'be', 'grateful', 'and', 'your', 'thank', 'yous', 'will', 'be', 'heard', 'even', 'when', 'you', 'dont', 'use', 'words', 'happy', 'thanksg', 'https://t', 'co/flxlvi3rxp']",1
1426,"['happy', 'birthday', 'baby', '@wayv_official', 'https://t', 'co/ufsxtpcbnb']",1
1427,"['@sspencer_smb', ""that's"", 'what', 'i', 'do', 'but', 'oftentimes', 'this', 'gives', 'me', 'way', 'too', 'many', 'lines', 'any', 'solution', 'for', 'that', 'in', 'any', 'https://t', 'co/j47fnbf4rk']",1
1428,"['my', 'prof', 'cancelled', 'zoom', 'today', 'happy', 'friday']",1
1429,"['the', 'problem', 'we', 'all', 'live', 'with', 'is', 'what', 'introduced', 'me', 'to', 'this', 'american', 'life', 'in', 'undergrad', 'ive', 'been', 'hooked', 'on', 'their', 'https://t', 'co/tkdni9otwz']",1
1430,"['@basilthesmolfox', 'i', 'love', 'homeless', 'people', 'homeless', 'people', 'are', '/fun/', 'if', 'loonie', 'is', 'happy', ""i'm"", 'happy', '~', 'he', 'picks', 'the', 'https://t', 'co/ai2plilgpj']",1
1431,"['happy', 'friday', 'happy', 'friday', 'a', 'scary', 'movie', 'night', 'at', 'my', 'house', ""everybody's"", 'invited', ""i'm"", 'going', 'to', 'cook', 'us', 'some', 'food', 'and', 'https://t', 'co/5wnsxe4slp']",1
1432,"['who', 'did', 'it', 'better', 'have', 'a', 'happy', 'weekend', 'lawton', 'tgif', 'weekend', 'https://t', 'co/scmnairktm']",1
1433,"['@dmondick2', 'happy', 'birthday']",1
1434,"['@lordgledhill', '@danbeasley1', '@gnev2', '@premierleague', 'leeds', 'united', 'is', 'pretty', 'well', 'run', 'these', 'days', 'and', 'a', 'happy', 'place', 'to', 'b', 'https://t', 'co/jwauq43h6b']",1
1435,"['@kookrminseoktae', 'yes', 'i', 'just', 'finished', 'reading', 'the', 'happy', 'ending', 'and', 'the', ""it's"", 'what', 'i', 'needed']",1
1436,"['so', 'happy', 'to', 'have', 'met', '@johnsenrm', 'in', 'person', 'too', 'looking', 'forward', 'to', 'future', 'in-person', 'meetings', 'with', 'authors', 'some', 'day', 'https://t', 'co/1iirf9a6ur']",1
1437,"['happy', 'birthday', 'to', 'the', 'late', 'singer', 'and', 'songwriter', 'john', 'lennon', 'born', 'on', 'this', 'date', 'october', '9', '1940', 'also', 'happy', 'b', 'https://t', 'co/snaenbjygm']",1
1438,"['vincent', 'price', 'sings', 'the', 'monster', 'mash', 'what', 'the', 'friday', ""vincent's"", 'disco', 'dancers', 'a', 'happy', 'halloween', 'to', 'you', 'https://t', 'co/elck7bvq8y']",1
1439,"['i', 'think', 'am', 'funny', 'cos', 'so', 'many', 'people', 'have', 'said', 'it', 'i', 'feel', 'am', 'a', 'happy', 'person', 'eventhough', 'i', 'laugh', 'hugohugo', 'they', 'say', 'am', 'https://t', 'co/umb7y3dyd3']",1
1440,"[""'mask-up'"", 'for', 'a', 'safe', 'and', 'happy', 'thanksgiving', 'holiday', 'weekend', 'this', 'weekend', 'will', 'look', 'very', 'different', 'but', 'we', 'hope', 'tha', 'https://t', 'co/fiiaqsetsr']",1
1441,"['happy', 'birthday', 'rock-tober', 'rulers', 'https://t', 'co/st5zvnjy2x']",1
1442,"['ourliuyangyangday', 'happy', 'birthday', 'our', 'baby', 'https://t', 'co/eghnoqfvnc']",1
1443,"['@collectdust', 'there', 'already', 'is', 'one', 'sarah', 'cause', 'she', 'knew', 'that', 'feeling', 'too', 'she', 'also', 'assured', 'me', 'that', 'i', 'was', 'far', 'fr', 'https://t', 'co/obkeck3sfl']",1
1444,"['happy', 'bday-', 'ourliuyangyangday', '1010', '10__', 'https://t', 'co/kzxbcru5sp']",1
1445,"['@odaveomarr', 'happy', 'days', 'dave', 'enjoy']",1
1446,"['happy', '7th', 'birthday', 'jojo', 'https://t', 'co/c1j4mtuvbl']",1
1447,"['@greysonchance', 'aaaaa', 'so', 'happy', 'for', 'youuu']",1
1448,"['happy', '4th', 'anniversary', 'my', 'babies', ""you've"", 'all', 'come', 'such', 'a', 'long', 'way', 'i', ""can't"", 'believe', ""we've"", 'reached', '4', ""i've"", 'only', 'been', 'a', 'https://t', 'co/raipin7yrh']",1
1449,"['@chaaliiiii', 'so', 'happy', 'for', 'you', 'aki']",1
1450,"[""today's"", 'my', 'fridaythoughts', 'is', 'livestressfree', 'meditation', 'is', 'the', 'anchor', 'to', 'help', 'us', 'stay', 'there', 'this', 'is', 'the', 'key', 'to', 'r', 'https://t', 'co/xc4ffc36g1']",1
1451,"['happy', 'friday', 'spursnation']",1
1452,"['@fr3derick82', 'dodger', 'fans', 'seem', 'pretty', 'happy', 'for', 'a', 'team', 'that', 'hasnt', 'won', 'anything', 'in', 'over', '40', 'years']",1
1453,"['@garcelleb', 'good', 'morning', 'happy', 'friday']",1
1454,"['a', 'table', 'a', 'chair', 'a', 'bowl', 'of', 'fruit', 'and', 'a', 'violin', 'what', 'else', 'does', 'a', 'man', 'need', 'to', 'be', 'happy', 'albert', 'einstein', 'october', '09', '2020', 'at', '05:15pm']",1
1455,"['happy', 'release', 'day', 'https://t', 'co/dspurbn6ed']",1
1456,"['happy', '80th', 'birthday', 'to', 'my', 'friend', '@johnlennon', 'thank', 'you', 'for', 'being', 'a', 'visionary', 'for', 'global', 'peace', 'harmony', 'and', 'sweet', 'un', 'https://t', 'co/qjv3u9bx7h']",1
1457,"['@reymysterio', 'happy', 'birthday', 'eddie', 'you', 'are', 'the', 'reason', 'because', 'i', 'can', 'speak', 'a', 'better', 'english', 'with', 'your', 'promos', 'and', 'segments']",1
1458,"['happy', 'together', 'by', 'the', 'turtles', '(cover', 'by', 'katie', 'gregson-macleod)', 'https://t', 'co/jyulojvc9i', 'via', '@youtube', 'i', 'uploaded', 'a', 'wee', 'cover', 'today', 'x']",1
1459,"['happy', '21st', '@23miggs', 'https://t', 'co/l9euqn9fv1']",1
1460,"['@canicuia', 'happy', 'birthed-they']",1
1461,"['happy', 'gotcha', 'day', 'luna']",1
1462,"['[shintaeryu]', 'ryu', '-', ""i'm"", 'so', 'happy', 'ex', 'https://t', 'co/9jtudyfiak']",1
1463,"['@xetam', 'ahh', 'thank', 'you', 'so', 'much', '-', ""i'm"", 'happy', 'you', 'still', 'like', 'my', 'works', 'from', 'back', 'then', 'i', 'feel', 'like', ""i've"", 'improved', 'a', 'lot', 'since', 'then', 'haha']",1
1464,"['@brain_lupus', '@joannfrancis9', '@leanorabenton3', '@rgbmcbride', '@bethfratesmd', '@iamcharlenaj', '@dalilabellome', '@bnightscrps', 'https://t', 'co/bdnx1dx5bj']",1
1465,"['@heislappy', 'happy', 'birthday']",1
1466,"['@ozzyosbourne', '@mrssosbourne', 'happy', 'birthday']",1
1467,"['@czarinaharris', 'happy', 'birthday', 'czarina']",1
1468,"['jimmy', 'page', 'guitar', 'player', 'in', 'led', 'zeppelin', 'riffs', 'are', 'insane', 'listen', 'and', 'be', 'happy', 'for', 'a', 'couple', 'of', 'minutes', 'and', 'forget', 'https://t', 'co/u25rzueate']",1
1469,"['@danywya', 'happy', 'birthday']",1
1470,"['what', 'is', 'your', 'dream', 'in', 'life', 'its', 'gonna', 'sound', 'basic', 'af', 'but', 'honestly', 'all', 'i', 'want', 'is', 'to', 'be', 'happy', 'and', 'have', 'my', 'own', 'litt', 'https://t', 'co/0myoqeujfw']",1
1471,"['@dereklawrence73', 'happy', 'anniversary', 'to', 'you', 'both']",1
1472,"['happy', 'lief', 'erikson', 'day', ':]']",1
1473,"['happy', 'friday', 'right', 'now', 'classicdrive', 'has', 'some', 'great', 'music', 'to', 'take', 'you', 'home', 'into', 'the', 'wend', ""i've"", 'kept', 'the', 'deck', 'in', 'https://t', 'co/yv2yziboya']",1
1474,"['omg', ""i'm"", 'so', 'happy', 'for', 'our', 'girls']",1
1475,"['@se4st4r', 'aww', 'im', 'happy', 'to', 'hear', 'that']",1
